,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,34.814449218750006,-0.3147896230220794,-2.563929796218872,36.553665806146434,47.50794140625,-0.6972833275794984,1.4986300468444824,21.390973688415457,25.273266942114983,0.9623988270759581,-1.6192071437835693,38.14193009389293,84.19744021885472,0.0,1.0753822978726342,0.0,77.63604609423508,-0.7980551123619081,-1.3694343566894531,104.28061474850425,25.273266942114983,0.0,0.0,0.0,1.0
1,98.14235156250001,0.6133362054824829,-0.4314499795436859,117.1879970986371,75.11826562499999,-0.10316782444715494,-2.89333176612854,-54.72642416871102,70.2193177799976,1.2261092662811277,2.433887481689453,130.24488279696297,205.51492999553983,0.0,0.8393537088987086,0.0,136.95725099308643,-0.30351454019546503,-1.9663715362548828,144.08544910079178,70.2193177799976,0.0,0.0,0.0,1.0
2,159.29428124999998,0.9849366545677187,-0.17430131137371066,243.01180062490644,45.21815625,-0.7874994277954103,2.723492383956909,-204.67665495097128,186.91787187113889,0.4263794422149659,-1.640481948852539,204.67665495097128,101.86975609340415,0.0,2.3980905825618715,0.0,186.91787187113889,0.4263794422149659,-1.640481948852539,204.67665495097128,121.61819404117617,0.0,0.0,0.0,1.0
3,81.1237578125,-1.1925170421600342,2.0875556468963623,145.97497567799303,95.5673125,-0.6938842535018923,-0.6938351392745972,-118.94644643123948,130.22241329522564,-1.2114418745040891,-1.2102580070495605,238.45849627613717,50.72712901316839,0.0,0.37612606377066987,0.0,134.68056249999998,-2.0768649578094487,2.4615612030029297,545.9163662911657,130.22241329522564,0.0,0.0,0.0,1.0
4,74.25346874999998,1.1648147106170652,-1.2038978338241577,130.58621099559372,31.89275390625,2.4168469905853254,-2.888956069946289,-64.55764455394802,59.43534017766867,0.37574222683906544,-2.767055034637451,64.55764455394802,121.25578910526,0.0,1.0789851574816585,0.0,59.43534017766867,0.37574222683906544,-2.767055034637451,64.55764455394802,53.92440403583895,0.0,0.0,0.0,1.0
5,60.65662890625,2.0882692337036124,1.3782519102096558,248.53554983855574,59.18974218750001,-0.4074980318546295,0.8843684792518615,-32.44265003654229,70.3767268607569,-0.8344705700874326,-1.5125268697738647,96.61522702109674,88.27944717958572,0.0,0.7438396648027924,0.0,138.61239958477114,-0.31366312503814703,-2.5258002281188965,148.60446117663446,70.3767268607569,0.0,0.0,0.0,0.0
6,85.82907031250001,1.5624508857727049,-0.7121659517288208,213.71955881812931,31.906576171875006,-0.5613285303115844,2.703810930252075,-36.07910945257849,35.63113858134823,-0.03332506865262995,-1.3070048093795776,36.07910945257849,53.28372234898323,0.0,-1.4391265314937565,0.0,130.002736382911,-0.7500380873680115,1.9057159423828125,170.02927212618445,35.63113858134823,0.0,0.0,0.0,0.0
7,41.3747734375,0.2738006711006164,-0.8022347092628479,42.93535364961467,104.55128124999999,-0.5810123085975648,-0.6580609679222107,-22.271998251949853,89.94120397127728,-1.049929976463318,-2.762985944747925,144.9723417412914,77.25312135392566,0.0,-0.279027488633774,0.0,119.871875,-2.1383233070373544,2.0208213329315186,515.7770247315341,89.94120397127728,0.0,0.0,0.0,0.0
8,78.07634374999999,1.55500590801239,2.6105659008026123,193.09461241585672,32.202337890625,1.861066102981568,-0.9951881170272827,-108.12710963689547,137.64162819242716,1.0103075504302976,-0.5060042738914489,214.17099931683487,99.27486498434645,0.0,2.907214652411964,0.0,137.64162819242716,1.0103075504302976,-0.5060042738914489,214.17099931683487,46.28715234375,0.0,0.0,0.0,1.0
9,41.3129140625,0.29183802008628845,2.047771453857422,43.08473477476133,38.124882812500005,-1.1508036851882935,0.25363996624946594,-142.9197959338016,34.736695312500004,2.4812202453613272,1.8885835409164429,209.20217191126537,98.8365769541669,0.0,-1.5210926619131953,0.0,34.736695312500004,2.4812202453613272,1.8885835409164429,209.20217191126537,0.0,0.0,0.0,0.0,0.0
